"batch_id","batch_name","sequence","current_path","proposed_destination","action","reason","tracked","references_found","updates_required","tests_required","rollback_method","risk","approval_required","notes"
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/oceancube/Meta/links.rds","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/oceancube/Meta/links.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/oceancube/Meta/nsInfo.rds","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/oceancube/Meta/nsInfo.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/oceancube/Meta/package.rds","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/oceancube/Meta/package.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/oceancube/Meta/Rd.rds","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/oceancube/Meta/Rd.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/oceancube/Meta/vignette.rds","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/oceancube/Meta/vignette.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/handbook-library/oceancube/help/aliases.rds","artifacts/h26-consolidation/handbook-library/oceancube/help/aliases.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/handbook-library/oceancube/help/paths.rds","artifacts/h26-consolidation/handbook-library/oceancube/help/paths.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/handbook-library/oceancube/Meta/features.rds","artifacts/h26-consolidation/handbook-library/oceancube/Meta/features.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/handbook-library/oceancube/Meta/hsearch.rds","artifacts/h26-consolidation/handbook-library/oceancube/Meta/hsearch.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/handbook-library/oceancube/Meta/links.rds","artifacts/h26-consolidation/handbook-library/oceancube/Meta/links.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/handbook-library/oceancube/Meta/nsInfo.rds","artifacts/h26-consolidation/handbook-library/oceancube/Meta/nsInfo.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/handbook-library/oceancube/Meta/package.rds","artifacts/h26-consolidation/handbook-library/oceancube/Meta/package.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/handbook-library/oceancube/Meta/Rd.rds","artifacts/h26-consolidation/handbook-library/oceancube/Meta/Rd.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/handbook-library/oceancube/Meta/vignette.rds","artifacts/h26-consolidation/handbook-library/oceancube/Meta/vignette.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/build/vignette.rds","artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/build/vignette.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/help/aliases.rds","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/help/aliases.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/help/paths.rds","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/help/paths.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/features.rds","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/features.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/hsearch.rds","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/hsearch.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/links.rds","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/links.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/nsInfo.rds","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/nsInfo.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/package.rds","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/package.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/Rd.rds","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/Rd.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/vignette.rds","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/vignette.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cin/processed/copernicus-peru-phy-20200101-20200107.rds","artifacts/maintainer-case/copernicus-peru-phy/cin/processed/copernicus-peru-phy-20200101-20200107.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cin/raw/copernicus-peru-phy-20200101-20200107.nc","artifacts/maintainer-case/copernicus-peru-phy/cin/raw/copernicus-peru-phy-20200101-20200107.nc","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/audit-summary.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/audit-summary.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/coordinate-summary.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/coordinate-summary.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/cube-shape.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/cube-shape.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/depth-coverage.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/depth-coverage.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/depth.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/depth.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/dimname-checks.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/dimname-checks.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/example-block.rds","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/example-block.rds","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/first-finite-cell.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/first-finite-cell.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/latitude.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/latitude.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/longitude.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/longitude.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/memory-summary.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/memory-summary.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/object-components.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/object-components.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/time.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/time.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/variable-summary.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/variable-summary.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/variables.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/variables.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/log/netcdf-dimensions.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/log/netcdf-dimensions.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/log/netcdf-variables.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/log/netcdf-variables.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/log/ocean-cube-summary.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/log/ocean-cube-summary.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-cases.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-cases.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-functions.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-functions.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-summary.csv","artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-summary.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-00/function-centrality.csv","artifacts/maintainer-map/stage-00/function-centrality.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-00/function-dependencies.csv","artifacts/maintainer-map/stage-00/function-dependencies.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-00/function-source-map.csv","artifacts/maintainer-map/stage-00/function-source-map.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-00/internal-functions.csv","artifacts/maintainer-map/stage-00/internal-functions.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-00/package-summary.csv","artifacts/maintainer-map/stage-00/package-summary.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-00/public-api.csv","artifacts/maintainer-map/stage-00/public-api.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-00/r-files.csv","artifacts/maintainer-map/stage-00/r-files.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-00/s3-methods.csv","artifacts/maintainer-map/stage-00/s3-methods.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-01/functions/ocean_cube/direct-callees.csv","artifacts/maintainer-map/stage-01/functions/ocean_cube/direct-callees.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-01/functions/ocean_cube/direct-callers.csv","artifacts/maintainer-map/stage-01/functions/ocean_cube/direct-callers.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-01/functions/ocean_cube/references.csv","artifacts/maintainer-map/stage-01/functions/ocean_cube/references.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-01/functions/ocean_cube/subgraph-edges.csv","artifacts/maintainer-map/stage-01/functions/ocean_cube/subgraph-edges.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B00-no-action-operational","No action for ignored operational data",0,"artifacts/maintainer-map/stage-01/study-plan.csv","artifacts/maintainer-map/stage-01/study-plan.csv","leave-local","Untracked ignored operational/generated content must remain outside Git.",FALSE,FALSE,"none","none; no repository change","not applicable; file remains in place","low",FALSE,"Inventory only. Do not use git mv."
"B01-safe-generated-artifacts","Safe generated artifacts",1,"","","none","No candidate satisfies every B01 safety condition.",FALSE,FALSE,"none","none","not applicable","none",TRUE,"Intentionally empty; do not force a relocation."
"B02-development-scripts","Development scripts",2,"","","review","No development script is approved for relocation by the 142 prior rows.",FALSE,FALSE,"future path-by-path review","script-specific smoke tests","not applicable until a path is approved","medium",TRUE,"Empty planning batch."
"B03-duplicated-documentation","Duplicated documentation",3,"","","review","No tracked duplicated documentation is safe to move without canonical-source parity.",FALSE,FALSE,"link and canonical-source updates","render and link checks","not applicable until a path is approved","medium",TRUE,"The generated docs/handbook worktree was resolved separately; tracked documentation remains untouched."
"B04-handbook-review","Handbook review",4,"handbook/","vignettes/ topic by topic","review","Handbook consolidation requires content parity and is outside this relocation proposal.",TRUE,TRUE,"topic links and published-site navigation","render, executable examples and link checks","restore the prior handbook source from Git","high",TRUE,"No handbook move or deletion is approved."
"B05-example-and-fixture-review","Example and fixture review",5,"auxdata/layer_sp.Rdata","external-archive/oceancube-legacy/layer_sp.Rdata","review","Tracked legacy data needs provenance, license, ownership and consumer review before classification.",TRUE,FALSE,"update consumers only after destination approval","build/check, examples and data-load smoke tests","restore from Git and archive checksum","high",TRUE,""
"B05-example-and-fixture-review","Example and fixture review",5,"auxdata/PER_ADM0.RData","external-archive/oceancube-legacy/PER_ADM0.RData","review","Tracked legacy data needs provenance, license, ownership and consumer review before classification.",TRUE,FALSE,"update consumers only after destination approval","build/check, examples and data-load smoke tests","restore from Git and archive checksum","high",TRUE,""
"B06-remove-candidate-review","Generated cache removal review",6,"artifacts/h24-final/cache/R/pkgdown/bootstrap-toc/1.0.1/bootstrap-toc.min.js","","remove-after-approval","Reproducible untracked cache with no active repository consumer found.",FALSE,FALSE,"none when the final pre-delete reference scan remains empty","re-run package documentation/site build after explicit approval","regenerate pkgdown or sass cache from canonical inputs","low",TRUE,"Deletion is not approved now; future command must use the exact literal path."
"B06-remove-candidate-review","Generated cache removal review",6,"artifacts/h24-final/cache/R/pkgdown/clipboard.js/2.0.11/clipboard.min.js","","remove-after-approval","Reproducible untracked cache with no active repository consumer found.",FALSE,FALSE,"none when the final pre-delete reference scan remains empty","re-run package documentation/site build after explicit approval","regenerate pkgdown or sass cache from canonical inputs","low",TRUE,"Deletion is not approved now; future command must use the exact literal path."
"B06-remove-candidate-review","Generated cache removal review",6,"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","","remove-after-approval","Reproducible untracked cache with no active repository consumer found.",FALSE,FALSE,"none when the final pre-delete reference scan remains empty","re-run package documentation/site build after explicit approval","regenerate pkgdown or sass cache from canonical inputs","low",TRUE,"Deletion is not approved now; future command must use the exact literal path."
"B06-remove-candidate-review","Generated cache removal review",6,"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/jQuery.headroom.min.js","","remove-after-approval","Reproducible untracked cache with no active repository consumer found.",FALSE,FALSE,"none when the final pre-delete reference scan remains empty","re-run package documentation/site build after explicit approval","regenerate pkgdown or sass cache from canonical inputs","low",TRUE,"Deletion is not approved now; future command must use the exact literal path."
"B06-remove-candidate-review","Generated cache removal review",6,"artifacts/h24-final/cache/R/pkgdown/search/1.0.0/autocomplete.jquery.min.js","","remove-after-approval","Reproducible untracked cache with no active repository consumer found.",FALSE,FALSE,"none when the final pre-delete reference scan remains empty","re-run package documentation/site build after explicit approval","regenerate pkgdown or sass cache from canonical inputs","low",TRUE,"Deletion is not approved now; future command must use the exact literal path."
"B06-remove-candidate-review","Generated cache removal review",6,"artifacts/h24-final/cache/R/pkgdown/search/1.0.0/fuse.min.js","","remove-after-approval","Reproducible untracked cache with no active repository consumer found.",FALSE,FALSE,"none when the final pre-delete reference scan remains empty","re-run package documentation/site build after explicit approval","regenerate pkgdown or sass cache from canonical inputs","low",TRUE,"Deletion is not approved now; future command must use the exact literal path."
"B06-remove-candidate-review","Generated cache removal review",6,"artifacts/h24-final/cache/R/pkgdown/search/1.0.0/mark.min.js","","remove-after-approval","Reproducible untracked cache with no active repository consumer found.",FALSE,FALSE,"none when the final pre-delete reference scan remains empty","re-run package documentation/site build after explicit approval","regenerate pkgdown or sass cache from canonical inputs","low",TRUE,"Deletion is not approved now; future command must use the exact literal path."
"B06-remove-candidate-review","Generated cache removal review",6,"artifacts/h24-final/cache/R/sass/239dca29cf53d3dbd4cb157aefcb5b9e","","remove-after-approval","Reproducible untracked cache with no active repository consumer found.",FALSE,FALSE,"none when the final pre-delete reference scan remains empty","re-run package documentation/site build after explicit approval","regenerate pkgdown or sass cache from canonical inputs","low",TRUE,"Deletion is not approved now; future command must use the exact literal path."
